River Serpent|U|{5}{U}
River Sneak|U|{1}{U}
River of Tears|B,U|
River's Favor|U|{U}
River's Grasp|B,U|{3}{U/B}
River's Rebuke|U|{4}{U}{U}
Riverfall Mimic|R,U|{1}{U/R}
Riverglide Pathway // Lavaglide Pathway|R,U|
Riverwheel Aerialists|U|{5}{U}
Riverwise Augur|U|{3}{U}
Riveting Rigger|W|{2}{W}
Rix Maadi Guildmage|B,R|{B}{R}
Rix Maadi Reveler|B,R|{1}{R}
Rix Maadi, Dungeon Palace|B,R|
Road of Return|G|{G}{G}
Roalesk, Apex Hybrid|G,U|{2}{G}{G}{U}
Roaming Ghostlight|U|{3}{U}{U}
Roar of Challenge|G|{2}{G}
Roar of Jukai|G|{2}{G}
Roar of Reclamation|W|{5}{W}{W}
Roar of the Crowd|R|{3}{R}
Roar of the Kha|W|{1}{W}
Roar of the Wurm|G|{6}{G}
Roaring Primadox|G|{3}{G}
Roaring Slagwurm|G|{5}{G}{G}
Roast|R|{1}{R}
Robber Fly|R|{2}{R}
Robber of the Rich|R|{1}{R}
Robe of Mirrors|U|{U}
Robo-||
Robot Chicken||{4}
Roc Charger|W|{2}{W}
Roc Egg|W|{2}{W}
Roc Hatchling|R|{R}
Roc of Kher Ridges|R|{3}{R}
Rock Badger|R|{4}{R}
Rock Basilisk|G,R|{4}{R}{G}
Rock Hydra|R|{X}{R}{R}
Rock Jockey|R|{2}{R}
Rock Lobster||{4}
Rock Slide|R|{X}{R}
Rockcaster Platoon|G,W|{5}{W}{W}
Rocket Launcher||{4}
Rocket-Powered Turbo Slug|R|{3}{R}
Rockshard Elemental|R|{5}{R}{R}
Rockslide Ambush|R|{1}{R}
Rockslide Elemental|R|{2}{R}
Rockslide Sorcerer|R|{3}{R}
Rocky Tar Pit||
Rod of Ruin||{4}
Rod of Spanking||{1}
Rofellos||
Rofellos's Gift|G|{G}
Rofellos, Llanowar Emissary|G|{G}{G}
Rograkh, Son of Rohgahh|R|{0}
Rogue Elephant|G|{G}
Rogue Kavu|R|{1}{R}
Rogue Refiner|G,U|{1}{G}{U}
Rogue Skycaptain|R|{2}{R}
Rogue's Gloves||{2}
Rogue's Passage||
Rohgahh of Kher Keep|B,R|{2}{B}{B}{R}{R}
Roil Elemental|U|{3}{U}{U}{U}
Roil Eruption|R|{1}{R}
Roil Spout|U,W|{1}{W}{U}
Roil's Retribution|W|{3}{W}{W}
Roiling Horror|B|{3}{B}{B}
Roiling Regrowth|G|{2}{G}
Roiling Terrain|R|{2}{R}{R}
Roiling Vortex|R|{1}{R}
Roiling Waters|U|{5}{U}{U}
Roilmage's Trick|U|{3}{U}
Role Reversal|R,U|{U}{U}{R}
Rollick of Abandon|R|{3}{R}{R}
Rolling Earthquake|R|{X}{R}
Rolling Spoil|B,G|{2}{G}{G}
Rolling Stones|W|{1}{W}
Rolling Temblor|R|{2}{R}
Rolling Thunder|R|{X}{R}{R}
Rona, Disciple of Gix|B,U|{1}{U}{B}
Ronin Cavekeeper|R|{5}{R}
Ronin Cliffrider|R|{3}{R}{R}
Ronin Houndmaster|R|{2}{R}
Ronin Warclub||{3}
Ronom Hulk|G|{4}{G}
Ronom Serpent|U|{5}{U}
Ronom Unicorn|W|{1}{W}
Roofstalker Wight|B,U|{1}{B}
Rooftop Storm|U|{5}{U}
Rookie Mistake|U|{U}
Roon of the Hidden Realm|G,U,W|{2}{G}{W}{U}
Roost of Drakes|U|{U}
Root Cage|G|{1}{G}
Root Elemental|G|{4}{G}{G}
Root Greevil|G|{3}{G}
Root Maze|G|{G}
Root Out|G|{2}{G}
Root Sliver|G|{3}{G}
Root Snare|G|{1}{G}
Root Spider|G|{3}{G}
Root-Kin Ally|G|{4}{G}{G}
Rootborn Defenses|W|{2}{W}
Rootbound Crag|G,R|
Rootbreaker Wurm|G|{5}{G}{G}
Rootgrapple|G|{4}{G}
Rooting Kavu|G|{2}{G}{G}
Rooting Moloch|R|{4}{R}
Rootrunner|G|{2}{G}{G}
Roots|G|{3}{G}
Roots of All Evil||
Roots of Life|G|{1}{G}{G}
Rootwalla|G|{2}{G}
Rootwater Alligator|G|{3}{G}
Rootwater Commando|U|{2}{U}
Rootwater Depths|B,U|
Rootwater Diver|U|{U}
Rootwater Hunter|U|{2}{U}
Rootwater Matriarch|U|{2}{U}{U}
Rootwater Mystic|U|{U}
Rootwater Shaman|U|{2}{U}
Rootwater Thief|U|{1}{U}
Rootweaver Druid|G|{2}{G}
Rorix Bladewing|R|{3}{R}{R}{R}
Rosemane Centaur|G,W|{3}{G}{W}
Rosethorn Acolyte // Seasonal Ritual|G|{2}{G}
Rosethorn Halberd|G|{G}
Rosheen Meanderer|G,R|{3}{R/G}
Rot Farm Skeleton|B,G|{2}{B}{G}
Rot Hulk|B|{5}{B}{B}
Rot Shambler|G|{1}{G}
Rot Wolf|G|{2}{G}
Rotcrown Ghoul|U|{4}{U}
Roterothopter||{1}
Rotfeaster Maggot|B|{4}{B}
Rotlung Reanimator|B|{2}{B}
Rotted Hulk|B|{3}{B}
Rotted Hystrix|G|{4}{G}
Rotted Ones, Lay Siege||
Rottenheart Ghoul|B|{3}{B}
Rotting Fensnake|B|{3}{B}
Rotting Giant|B|{1}{B}
Rotting Legion|B|{4}{B}
Rotting Mastodon|B|{4}{B}
Rotting Rats|B|{1}{B}
Rotting Regisaur|B|{2}{B}
Rotwidow Pack|B,G|{2}{B}{G}
Rough // Tumble|R|{1}{R}
Roughshod Mentor|G|{5}{G}
Rouse|B|{1}{B}
Rouse the Mob|R|{R}
Rousing Read|U|{2}{U}
Rousing of Souls|W|{2}{W}
Rout|W|{3}{W}{W}
Roving Keep||{7}
Rowan Kenrith|R|{4}{R}{R}
Rowan Treefolk|G|{3}{G}
Rowan's Battleguard|R|{3}{R}
Rowan's Stalwarts|R|{4}{R}
Rowan, Fearless Sparkmage|R|{3}{R}{R}
Rowdy Crew|R|{2}{R}{R}
Rowen|G|{2}{G}{G}
Royal Assassin|B|{1}{B}{B}
Royal Assassin Avatar||
Royal Decree|W|{2}{W}{W}
Royal Falcon|W|{1}{W}
Royal Herbalist|W|{W}
Royal Trooper|W|{2}{W}
Rubble Reading|R|{3}{R}
Rubble Slinger|G,R|{2}{R/G}
Rubbleback Rhino|G|{4}{G}
Rubblebelt Boar|R|{3}{R}
Rubblebelt Maaka|R|{3}{R}
Rubblebelt Raiders|G,R|{1}{R/G}{R/G}{R/G}
Rubblebelt Recluse|R|{4}{R}
Rubblebelt Rioters|G,R|{1}{R}{G}
Rubblebelt Runner|G,R|{1}{R}{G}
Rubblehulk|G,R|{4}{R}{G}
Rubinia Soulsinger|G,U,W|{2}{G}{W}{U}
Ruby Leech|R|{1}{R}
Ruby Medallion||{2}
Rude Awakening|G|{4}{G}
Ruff, Underdog Champ|W|{2}{W}{W}
Rugged Highlands|G,R|
Rugged Prairie|R,W|
Ruham Djinn|W|{5}{W}
Ruhan of the Fomori|R,U,W|{1}{U}{R}{W}
Ruin Crab|U|{U}
Ruin Ghost|W|{1}{W}
Ruin Processor||{7}
Ruin Raider|B|{2}{B}
Ruin Rat|B|{1}{B}
Ruin in Their Wake|G|{1}{G}
Ruination|R|{3}{R}
Ruination Guide|U|{2}{U}
Ruination Rioter|G,R|{R}{G}
Ruination Wurm|G,R|{4}{R}{G}
Ruinous Gremlin|R|{R}
Ruinous Minotaur|R|{1}{R}{R}
Ruinous Path|B|{1}{B}{B}
Ruinous Ultimatum|B,R,W|{R}{R}{W}{W}{W}{B}{B}
Ruins of Oran-Rief||
Ruins of Trokair|W|
Rukh Egg|R|{3}{R}
Rule of Law|W|{2}{W}
Rules Lawyer|W|{3}{W}{W}
Rumbling Aftershocks|R|{4}{R}
Rumbling Baloth|G|{2}{G}{G}
Rumbling Crescendo|R|{3}{R}{R}
Rumbling Rockslide|R|{3}{R}
Rumbling Ruin|R|{5}{R}
Rumbling Sentry|W|{3}{W}{W}
Rumbling Slum|G,R|{1}{R}{G}{G}
Rumbling Slum Avatar||
Rummaging Goblin|R|{2}{R}
Rummaging Wizard|U|{3}{U}
Run Afoul|G|{G}
Run Aground|U|{3}{U}
Run Amok|R|{1}{R}
Run Away Together|U|{1}{U}
Run Wild|G|{G}
Runaway Carriage||{4}
Runaway Steam-Kin|R|{1}{R}
Rune Snag|U|{1}{U}
Rune of Protection: Artifacts|W|{1}{W}
Rune of Protection: Black|W|{1}{W}
Rune of Protection: Blue|W|{1}{W}
Rune of Protection: Green|W|{1}{W}
Rune of Protection: Lands|W|{1}{W}
Rune of Protection: Red|W|{1}{W}
Rune of Protection: White|W|{1}{W}
Rune-Cervin Rider|G,W|{3}{W}
Rune-Scarred Demon|B|{5}{B}{B}
Rune-Tail, Kitsune Ascendant // Rune-Tail's Essence|W|{2}{W}
Runeboggle|U|{2}{U}
Runechanter's Pike||{2}
Runeclaw Bear|G|{1}{G}
Runed Arch||{3}
Runed Halo|W|{W}{W}
Runed Servitor||{2}
Runed Stalactite||{1}
Runeflare Trap|R|{4}{R}{R}
Runehorn Hellkite|R|{5}{R}
Runes of the Deus|G,R|{4}{R/G}
Runesword||{6}
Runewing|U|{3}{U}
Runic Armasaur|G|{1}{G}{G}
Runic Repetition|U|{2}{U}
Runner's Bane|U|{1}{U}
Rupture|R|{2}{R}
Rupture Spire||
Ruric Thar, the Unbowed|G,R|{4}{R}{G}
Rush of Adrenaline|R|{R}
Rush of Battle|W|{3}{W}
Rush of Blood|R|{2}{R}
Rush of Ice|U|{U}
Rush of Knowledge|U|{4}{U}
Rush of Vitality|B|{1}{B}
Rushblade Commander|B,R|{B}{R}
Rushing River|U|{2}{U}
Rushing-Tide Zubera|U|{2}{U}{U}
Rushwood Dryad|G|{1}{G}
Rushwood Elemental|G|{G}{G}{G}{G}{G}
Rushwood Grove|G|
Rushwood Herbalist|G|{2}{G}
Rushwood Legate|G|{2}{G}
Russet Wolves|R|{3}{R}
Rust|G|{G}
Rust Elemental||{4}
Rust Scarab|G|{4}{G}
Rust Tick||{3}
Rusted Relic||{4}
Rusted Sentinel||{4}
Rusted Slasher||{4}
Rustic Clachan|W|
Rusting Golem||{4}
Rustmouth Ogre|R|{4}{R}{R}
Rustrazor Butcher|R|{1}{R}
Rustspore Ram||{4}
Rustwing Falcon|W|{W}
Ruthless Cullblade|B|{1}{B}
Ruthless Deathfang|B,U|{4}{U}{B}
Ruthless Disposal|B|{4}{B}
Ruthless Instincts|G|{2}{G}
Ruthless Invasion|R|{3}{R/P}
Ruthless Knave|B|{2}{B}
Ruthless Ripper|B|{B}
Ruthless Sniper|B|{B}
Rysorian Badger|G|{2}{G}
Ryusei, the Falling Star|R|{5}{R}
S.N.E.A.K. Dispatcher|U|{1}{U}
S.N.O.T.|G|{G}
Saber Ants|G|{3}{G}
Saberclaw Golem|R|{5}
Sabertooth Alley Cat|R|{1}{R}{R}
Sabertooth Cobra|G|{2}{G}
Sabertooth Mauler|G|{3}{G}
Sabertooth Nishoba|G,W|{4}{G}{W}
Sabertooth Outrider|R|{3}{R}
Sabertooth Wyvern|R|{4}{R}
Sabretooth Tiger|R|{2}{R}
Sacellum Archers|G,R,W|{2}{G}
Sacellum Godspeaker|G|{2}{G}
Sachi, Daughter of Seshiro|G|{2}{G}{G}
Sacred Armory||{2}
Sacred Boon|W|{1}{W}
Sacred Cat|W|{W}
Sacred Excavation|U|{3}{U}
Sacred Foundry|R,W|
Sacred Ground|W|{1}{W}
Sacred Guide|W|{W}
Sacred Knight|W|{3}{W}
Sacred Mesa|W|{2}{W}
Sacred Nectar|W|{1}{W}
Sacred Prey|G|{G}
Sacred Rites|W|{W}
Sacred White Deer|G|{1}{G}
Sacred Wolf|G|{2}{G}
Sacrifice|B|{B}
Sacrifice Play|W|{2}{W}
Saddleback Lagac|G|{3}{G}
Saddled Rimestag|G|{1}{G}
Sadistic Augermage|B|{2}{B}
Sadistic Glee|B|{B}
Sadistic Hypnotist|B|{3}{B}{B}
Sadistic Obsession|B|{3}{B}
Sadistic Sacrament|B|{B}{B}{B}
Sadistic Skymarcher|B|{2}{B}
Safe Haven||
Safe Passage|W|{2}{W}
Safeguard|W|{3}{W}{W}
Safehold Duo|G,W|{3}{G/W}
Safehold Elite|G,W|{1}{G/W}
Safehold Sentry|W|{1}{W}
Safewright Quest|G,W|{G/W}
Saffi Eriksdotter|G,W|{G}{W}
Sage Aven|U|{3}{U}
Sage Owl|U|{1}{U}
Sage of Ancient Lore // Werewolf of Ancient Hunger|G|
Sage of Epityr|U|{U}
Sage of Fables|U|{2}{U}
Sage of Hours|U|{1}{U}
Sage of Lat-Nam|U|{1}{U}
Sage of Mysteries|U|{U}
Sage of Shaila's Claim|G|{1}{G}
Sage of the Falls|U|{4}{U}
Sage of the Inward Eye|R,U,W|{2}{U}{R}{W}
Sage's Dousing|U|{2}{U}
Sage's Knowledge|U|{2}{U}
Sage's Reverie|W|{3}{W}
Sage's Row Denizen|U|{2}{U}
Sage's Row Savant|U|{1}{U}
Sage-Eye Avengers|U|{4}{U}{U}
Sage-Eye Harrier|W|{4}{W}
Sages of the Anima|G,U|{3}{G}{U}
Sagittars' Volley|G|{2}{G}
Sagu Archer|G|{4}{G}
Sagu Mauler|G,U|{4}{G}{U}
Saheeli Rai|R,U|{1}{U}{R}
Saheeli's Artistry|U|{4}{U}{U}
Saheeli's Directive|R|{X}{R}{R}{R}
Saheeli's Silverwing||{4}
Saheeli, Sublime Artificer|R,U|{1}{U/R}{U/R}
Saheeli, the Gifted|R,U|{2}{U}{R}
Sai of the Shinobi||{1}
Sai, Master Thopterist|U|{2}{U}
Sailmonger|U|{3}{U}
Sailor of Means|U|{2}{U}
Saji's Torrent|U|{1}{U}
Sakashima of a Thousand Faces|U|{3}{U}
Sakashima the Impostor|U|{2}{U}{U}
Sakashima the Impostor Avatar||
Sakashima's Protege|U|{4}{U}{U}
Sakashima's Student|U|{2}{U}{U}
Sakashima's Will|U|{3}{U}
Sakiko, Mother of Summer|G|{4}{G}{G}
Sakura-Tribe Elder|G|{1}{G}
Sakura-Tribe Scout|G|{G}
Sakura-Tribe Springcaller|G|{3}{G}
Salivating Gremlins|R|{2}{R}
Salt Flats|B,W|
Salt Marsh|B,U|
Salt Road Ambushers|G|{3}{G}
Salt Road Patrol|W|{3}{W}
Salt Road Quartermasters|G|{2}{G}
Saltblast|W|{3}{W}{W}
Saltcrusted Steppe|G,W|
Saltfield Recluse|W|{2}{W}
Saltskitter|W|{3}{W}
Saltwater Stalwart|U|{3}{U}
Salvage|G|{G}
Salvage Drone|U|{U}
Salvage Scout|W|{W}
Salvage Scuttler|U|{4}{U}
Salvage Slasher|B|{1}{B}
Salvage Titan|B|{4}{B}{B}
Salvager of Ruin||{3}
Salvager of Secrets|U|{3}{U}{U}
Salvaging Station||{6}
Samite Alchemist|W|{3}{W}
Samite Archer|U,W|{1}{W}{U}
Samite Blessing|W|{W}
Samite Censer-Bearer|W|{W}
Samite Elder|W|{2}{W}
Samite Healer|W|{1}{W}
Samite Ministration|W|{1}{W}
Samite Pilgrim|W|{1}{W}
Samite Sanctuary|W|{2}{W}
Samurai Enforcers|W|{4}{W}{W}
Samurai of the Pale Curtain|W|{W}{W}
Samut's Sprint|R|{R}
Samut, Tyrant Smasher|G,R|{2}{R/G}{R/G}
Samut, Voice of Dissent|G,R,W|{3}{R}{G}
Samut, the Tested|G,R|{2}{R}{G}
Sanctified Charge|W|{4}{W}
Sanctifier of Souls|W|{3}{W}
Sanctimony|W|{1}{W}
Sanctuary Blade||{2}
Sanctuary Cat|W|{W}
Sanctuary Lockdown|W|{2}{W}
Sanctuary Smasher|R|{4}{R}{R}
Sanctum Custodian|W|{2}{W}
Sanctum Gargoyle|W|{3}{W}
Sanctum Guardian|W|{1}{W}{W}
Sanctum Plowbeast|U,W|{4}{W}{U}
Sanctum Prelate|W|{1}{W}{W}
Sanctum Seeker|B|{2}{B}{B}
Sanctum Spirit|W|{3}{W}
Sanctum of All|B,G,R,U,W|{W}{U}{B}{R}{G}
Sanctum of Calm Waters|U|{3}{U}
Sanctum of Eternity||
Sanctum of Fruitful Harvest|G|{2}{G}
Sanctum of Serra||
Sanctum of Shattered Heights|R|{2}{R}
Sanctum of Stone Fangs|B|{1}{B}
Sanctum of Tranquil Light|W|{W}
Sanctum of Ugin||
Sand Golem||{5}
Sand Silos|U|
Sand Squid|U|{3}{U}
Sand Strangler|R|{3}{R}
Sandals of Abdallah||{4}
Sandbar Crocodile|U|{4}{U}
Sandbar Merfolk|U|{U}
Sandbar Serpent|U|{4}{U}
Sandblast|W|{2}{W}
Sandcrafter Mage|W|{2}{W}
Sands of Delirium||{3}
Sands of Time||{4}
Sandskin|W|{2}{W}
Sandsower|W|{3}{W}
Sandsteppe Citadel|B,G,W|
Sandsteppe Mastodon|G|{5}{G}{G}
Sandsteppe Outcast|W|{2}{W}
Sandsteppe Scavenger|G|{4}{G}
Sandstone Bridge|W|
Sandstone Deadfall||{3}
Sandstone Needle|R|
Sandstone Oracle||{7}
Sandstone Warrior|R|{2}{R}{R}
Sandstorm|G|{G}
Sandstorm Charger|W|{4}{W}
Sandstorm Eidolon|R|{3}{R}
Sandwurm Convergence|G|{6}{G}{G}
Sangrite Backlash|B,G,R|{B/G}{R}
Sangrite Surge|G,R|{4}{R}{G}
Sangromancer|B|{2}{B}{B}
Sangrophage|B|{B}{B}
Sanguimancy|B|{4}{B}
Sanguinary Mage|R|{1}{R}
Sanguine Bond|B|{3}{B}{B}
Sanguine Glorifier|W|{3}{W}
Sanguine Guard|B|{1}{B}{B}
Sanguine Indulgence|B|{3}{B}
Sanguine Praetor|B|{6}{B}{B}
Sanguine Sacrament|W|{X}{W}{W}
Sanitarium Skeleton|B|{B}
Sanity Gnawers|B,R|{1}{B}{R}
Sanity Grinding|U|{U}{U}{U}
Sap Sucker|G|
Sapling of Colfenor|B,G|{3}{B/G}{B/G}
Sapphire Charm|U|{U}
Sapphire Drake|U|{5}{U}
Sapphire Leech|U|{1}{U}
Sapphire Medallion||{2}
Saprazzan Bailiff|U|{3}{U}{U}
Saprazzan Breaker|U|{4}{U}
Saprazzan Cove|U|
Saprazzan Heir|U|{1}{U}
Saprazzan Legate|U|{3}{U}
Saprazzan Outrigger|U|{3}{U}
Saprazzan Raider|U|{2}{U}
Saprazzan Skerry|U|
Saproling Burst|G|{4}{G}
Saproling Cluster|G|{1}{G}
Saproling Infestation|G|{1}{G}
Saproling Migration|G|{1}{G}
Saproling Symbiosis|G|{3}{G}
Sapseep Forest|G|
Sarah's Wings|W|{W}
Sarcatog|B,R|{1}{B}{R}
Sarcomancy|B|{B}
Sarcomite Myr|U|{2}{U}
Sarkhan Unbroken|G,R,U|{2}{G}{U}{R}
Sarkhan Vol|G,R|{2}{R}{G}
Sarkhan the Mad|B,R|{3}{B}{R}
Sarkhan the Masterless|R|{3}{R}{R}
Sarkhan's Catharsis|R|{4}{R}
Sarkhan's Dragonfire|R|{3}{R}{R}
Sarkhan's Rage|R|{4}{R}
Sarkhan's Triumph|R|{2}{R}
Sarkhan's Unsealing|R|{3}{R}
Sarkhan's Whelp|R|{2}{R}
Sarkhan, Dragonsoul|R|{4}{R}{R}
Sarkhan, Fireblood|R|{1}{R}{R}
Sarkhan, the Dragonspeaker|R|{3}{R}{R}
Sarpadian Empires, Vol. VII||{3}
Sarulf's Packmate|G|{3}{G}
Sarulf, Realm Eater|B,G|{1}{B}{G}
Saruli Caretaker|G|{G}
Saruli Gatekeepers|G|{3}{G}
Sasaya, Orochi Ascendant // Sasaya's Essence|G|{1}{G}{G}
Saskia the Unyielding|B,G,R,W|{B}{R}{G}{W}
Satyr Enchanter|G,W|{1}{G}{W}
Satyr Firedancer|R|{1}{R}
Satyr Grovedancer|G|{1}{G}
Satyr Hedonist|G,R|{1}{G}
Satyr Hoplite|R|{R}
Satyr Nyx-Smith|R|{2}{R}
Satyr Piper|G|{2}{G}
Satyr Rambler|R|{1}{R}
Satyr Wayfinder|G|{1}{G}
Satyr's Cunning|R|{R}
Sauroform Hybrid|G|{1}{G}
Sauté|R|{1}{R}{R}
Savaen Elves|G|{G}
Savage Alliance|R|{2}{R}
Savage Beating|R|{3}{R}{R}
Savage Conception|G|{3}{G}{G}
Savage Firecat|R|{3}{R}{R}
Savage Gorger|B|{1}{B}{B}
Savage Gorilla|B,G,U|{4}{G}
Savage Hunger|G|{2}{G}
Savage Knuckleblade|G,R,U|{G}{U}{R}
Savage Lands|B,G,R|
Savage Offensive|G,R|{1}{R}
Savage Punch|G|{1}{G}
Savage Silhouette|G|{2}{G}
Savage Smash|G,R|{1}{R}{G}
Savage Stomp|G|{2}{G}
Savage Summoning|G|{G}
Savage Surge|G|{1}{G}
Savage Swipe|G|{G}
Savage Thallid|G|{3}{G}{G}
Savage Twister|G,R|{X}{R}{G}
Savage Ventmaw|G,R|{4}{R}{G}
Savageborn Hydra|G,R|{X}{R}{G}
Savai Crystal|B,R,W|{3}
Savai Sabertooth|W|{1}{W}
Savai Thundermane|R,W|{R}{W}
Savai Triome|B,R,W|
Savannah|G,W|
Savannah Lions|W|{W}
Savannah Sage|W|{1}{W}
Save Life|W|{W}
Saving Grace|W|{1}{W}
Saving Grasp|U,W|{U}
Savor the Moment|U|{1}{U}{U}
Savra, Queen of the Golgari|B,G|{2}{B}{G}
Savvy Hunter|B,G|{1}{B}{G}
Saw It Coming|U|{1}{U}{U}
Sawback Manticore|G,R|{3}{R}{G}
Sawtooth Loon|U,W|{2}{W}{U}
Sawtooth Ogre|R|{2}{R}{R}
Sawtooth Thresher||{6}
Sawtusk Demolisher|G|{4}{G}{G}
Scab-Clan Berserker|R|{1}{R}{R}
Scab-Clan Charger|G|{3}{G}
Scab-Clan Giant|G,R|{4}{R}{G}
Scab-Clan Mauler|G,R|{R}{G}
Scabland|R,W|
Scald|R|{1}{R}
Scalding Cauldron||{1}
Scalding Devil|R|{1}{R}
Scalding Salamander|R|{2}{R}
Scalding Tarn||
Scalding Tongs||{2}
Scaldkin|R,U|{3}{U}
Scale Blessing|W|{3}{W}
Scale Up|G|{G}
Scale of Chiss-Goria||{3}
Scale the Heights|G|{2}{G}
Scalebane's Elite|G,W|{3}{G}{W}
Scaled Behemoth|G|{4}{G}{G}
Scaled Destruction|W|{4}{W}{W}
Scaled Hulk|G|{5}{G}
Scaled Wurm|G|{7}{G}
Scaleguard Sentinels|G|{G}{G}
Scalelord Reckoner|W|{3}{W}{W}
Scalpelexis|U|{4}{U}
Scampering Scorcher|R|{3}{R}
Scandalmonger|B|{3}{B}
Scapegoat|W|{W}
Scapeshift|G|{2}{G}{G}
Scar|B,R|{B/R}
Scarab Feast|B|{B}
Scarab of the Unseen||{2}
Scarblade Elite|B|{B}{B}
Scare Tactics|B|{B}
Scarecrone||{3}
Scarecrow||{5}
Scaretiller||{4}
Scarland Thrinax|B,G,R|{B}{R}{G}
Scarred Puma|R|{R}
Scarred Vinebreeder|B|{1}{B}
Scars of the Veteran|W|{4}{W}
Scarscale Ritual|B,U|{1}{U/B}
Scarwood Bandits|G|{2}{G}{G}
Scarwood Goblins|G,R|{R}{G}
Scarwood Hag|G|{1}{G}
Scarwood Treefolk|G|{3}{G}
Scathe Zombies|B|{2}{B}
Scatter Arc|U|{3}{U}
Scatter the Seeds|G|{3}{G}{G}
Scatter to the Winds|U|{1}{U}{U}
Scattered Groves|G,W|
Scattering Stroke|U|{2}{U}{U}
Scattershot|R|{2}{R}
Scattershot Archer|G|{G}
Scavenged Blade|R|{1}{R}
Scavenged Weaponry|B|{2}{B}
Scavenger Drake|B|{3}{B}
Scavenger Folk|G|{G}
Scavenger Grounds||
Scavenging Ghoul|B|{3}{B}
Scavenging Harpy|B|{2}{B}
Scavenging Ooze|G|{1}{G}
Scavenging Scarab|B|{3}{B}
Scent of Brine|U|{1}{U}
Scent of Cinder|R|{1}{R}
Scent of Ivy|G|{G}
Scent of Jasmine|W|{W}
Scent of Nightshade|B|{1}{B}
Scepter of Dominance|W|{1}{W}{W}
Scepter of Empires||{3}
Scepter of Fugue|B|{B}{B}
Scepter of Insight|U|{1}{U}{U}
Scheming Symmetry|B|{B}
Schismotivate|R,U|{1}{U}{R}
Scholar of Athreos|B,W|{2}{W}
Scholar of Stars|U|{3}{U}
Scholar of the Ages|U|{5}{U}{U}
Scholar of the Lost Trove|U|{5}{U}{U}
School of Piranha|U|{1}{U}
School of the Unseen||
Scion Summoner|G|{2}{G}
Scion of Darkness|B|{5}{B}{B}{B}
Scion of Glaciers|U|{2}{U}{U}
Scion of Oona|U|{2}{U}
Scion of Ugin||{6}
Scion of Vitu-Ghazi|W|{3}{W}{W}
Scion of the Swarm|B|{3}{B}{B}
Scion of the Ur-Dragon|B,G,R,U,W|{W}{U}{B}{R}{G}
Scion of the Wild|G|{1}{G}{G}
Scissors Lizard||{4}
Scorch Rider|R|{3}{R}
Scorch Spitter|R|{R}
Scorch the Fields|R|{4}{R}
Scorched Earth|R|{X}{R}
Scorched Ruins||
Scorched Rusalka|R|{R}
Scorching Dragonfire|R|{1}{R}
Scorching Lava|R|{1}{R}
Scorching Missile|R|{3}{R}
Scorching Spear|R|{R}
Scorching Winds|R|{R}
Scorchmark|R|{1}{R}
Scorchwalker|R|{3}{R}
Scoria Cat|R|{3}{R}{R}
Scoria Elemental|R|{4}{R}
Scoria Wurm|R|{4}{R}
Scorned Villager // Moonscarred Werewolf|G|{1}{G}
Scornful Aether-Lich|B,U,W|{3}{U}
Scornful Egotist|U|{7}{U}
Scour|W|{2}{W}{W}
Scour All Possibilities|U|{1}{U}
Scour from Existence||{7}
Scour the Laboratory|U|{4}{U}{U}
Scoured Barrens|B,W|
Scourge Devil|R|{4}{R}
Scourge Servant|B|{4}{B}
Scourge Wolf|R|{R}{R}
Scourge of Fleets|U|{5}{U}{U}
Scourge of Geier Reach|R|{3}{R}{R}
Scourge of Kher Ridges|R|{6}{R}{R}
Scourge of Nel Toth|B|{5}{B}{B}
Scourge of Numai|B|{3}{B}
Scourge of Skola Vale|G|{2}{G}
Scourge of Valkas|R|{2}{R}{R}{R}
Scourge of the Nobilis|R,W|{2}{R/W}
Scourge of the Skyclaves|B|{1}{B}
Scourge of the Throne|R|{4}{R}{R}
Scourgemark|B|{1}{B}
Scourglass|W|{3}{W}{W}
Scouring Sands|R|{1}{R}
Scout the Borders|G|{2}{G}
Scout's Warning|W|{W}
Scouting Trek|G|{1}{G}
Scrabbling Claws||{1}
Scragnoth|G|{4}{G}
Scrambleverse|R|{6}{R}{R}
Scrap|R|{2}{R}
Scrap Mastery|R|{3}{R}{R}
Scrap Trawler||{3}
Scrapbasket||{4}
Scrapdiver Serpent|U|{5}{U}{U}
Scrapheap||{3}
Scrapheap Scrounger|B|{2}
Scrapper Champion|R|{3}{R}
Scrapskin Drake|U|{2}{U}
Scrapyard Mongrel|R|{3}{R}
Scrapyard Recombiner||{3}
Scrapyard Salvo|R|{1}{R}{R}
Screaming Fury|R|{2}{R}
Screaming Seahawk|U|{4}{U}
Screaming Shield||{1}
Screamreach Brawler|R|{2}{R}
Screams from Within|B|{1}{B}{B}
Screams of the Damned|B|{3}{B}{B}
Screeching Bat // Stalking Vampire|B|{2}{B}
Screeching Buzzard|B|{3}{B}
Screeching Drake|U|{3}{U}
Screeching Griffin|R,W|{3}{W}
Screeching Harpy|B|{2}{B}{B}
Screeching Phoenix|R|{4}{R}{R}
Screeching Silcaw|U|{1}{U}
Screeching Skaab|U|{1}{U}
Screeching Sliver|U|{U}
Scrib Nibblers|B|{2}{B}
Scribe of the Mindful|U|{2}{U}
Scrivener|U|{4}{U}
Scroll Rack||{2}
Scroll Thief|U|{2}{U}
Scroll of Avacyn||{1}
Scroll of Fate||{3}
Scroll of Griselbrand||{1}
Scroll of Origins||{2}
